Title,Title_URL,Image,arow,asizemini,aoffscreen,arow2,acolumn,Field1,Text,Text1,Field2
"NIMO 15.6"" IPS FHD-Light Gaming-Laptop,AMD Ryzen 5 6600H 16GB DDR5 RAM 512GB SSD (Beat i5-1335U, 6 Cores Up to 4.5GHz) AMD Radeon 660M GPU-Computer with 100W Type-C Backlit Keyboard Fingerprint",https://www.amazon.com/NIMO-FHD-Light-Gaming-Laptop-GPU-Computer-Fingerprint/dp/B0GMWSNH67/ref=sr_1_131?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-131&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71A08eAxvBL._AC_UY218_.jpg,3.4,(10),,,,,,,"NIMO
NIMO N153
15.6 inches
Black
512 GB
Ryzen 5
16 GB
Windows 11
Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad
Integrated"
"msi Vector 16 HX AI 16"" QHD+ 240Hz Gaming Laptop, Intel Ultra 9 275HX, NVIDIA GeForce RTX 5080 16GB GDDR7, 32GB DDR5, 2TB Storage (1TB SSD+1TB Docking Station), Backlit Keyboard, Win 11 Pro, Gray",https://www.amazon.com/msi-Vector-GeForce-Storage-Keyboard/dp/B0HGQTG3T3/ref=sr_1_132?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-132&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/81KlGzALsaL._AC_UY218_.jpg,5.0,(1),5 capacities,,,,,,"msi
MSI Vector
16 inches
Gray
1 TB
Intel Core Ultra 9
32 GB
Windows 11 Pro
Backlit Keyboard, Numeric Keypad
Dedicated"
"NIMO 15.6 FHD AI Laptop, 32GB 5600MHz DDR5 1TB SSD Ryzen 7 8745HS 8 Core",https://www.amazon.com/NIMO-Laptop-5600MHz-Ryzen-8745HS/dp/B0GN23SP34/ref=sr_1_133?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-133&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71Afmk2gHEL._AC_UY218_.jpg,4.5,(166),,,,,,,"NIMO
NIMO N158
15.6 inches
Blue
1024 GB
AMD Ryzen 7
32 GB
Windows 11
Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad
Integrated"
,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MzMyMjAwOTU2NTA3MzUxOjE3ODk4MjA0NTU6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMTUyNzYxMDU0MzcwMjo6MDo6&url=%2FAOC-Portable-Monitor-External-Speakers%2Fdp%2FB0HG1KV2TC%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.2e371caa-83a8-406e-8977-674dceafe6a4%253Aamzn1.sym.2e371caa-83a8-406e-8977-674dceafe6a4%26crid%3D3LC9VL11Q1Y6Z%26cv_ct_cx%3Dgaming%2Blaptops%26keywords%3Dgaming%2Blaptops%26pd_rd_i%3DB0HG1KV2TC%26pd_rd_r%3D4dabbea0-d1fc-41fb-acd2-39beea3d9132%26pd_rd_w%3DEOBKk%26pd_rd_wg%3D0mWGO%26pf_rd_p%3D2e371caa-83a8-406e-8977-674dceafe6a4%26pf_rd_r%3D9TPG52T0KTAV86QDQA9A%26qid%3D1789820455%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3D%252Caps%252C392%26sr%3D1-129-c4665559-580b-4e9c-a3c3-882a93badabc-spons%26xpid%3DMMcXVFo9VX50C%26aref%3D9PtIJCYUCD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&aref=9PtIJCYUCD,,4.6,(4.7K),"PKR 33,230.51","PKR 15,843.32 delivery Tue, Sep 29","Tue, Sep 29","PKR2,768.98",,,
,,,,,,,,,,,
"msi Titan 18 HX AI 18"" 240Hz MiniLED UHD+ Gaming Laptop: Intel Ultra 9-290HX, NVIDIA Geforce RTX 5090, 64GB DDR5, 4TB NVMe SSD, Thunderbolt 5, Wi-Fi 7, Win 11 Pro: Black A2WJ-1258US",https://www.amazon.com/msi-Titan-MiniLED-Gaming-Laptop/dp/B0GXWWNG6F/ref=sr_1_134?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-134&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/712N6JcMQeL._AC_UY218_.jpg,3.0,(2),"PKR 1,856,795.32","PKR 32,936.71 delivery Tue, Sep 29","Tue, Sep 29",,,,
"ASUS TUF Gaming F16 (2024) Gaming Laptop, 16” FHD+ 144Hz IPS-Level 16:10 Display, Intel® Core™ i7-13620H Processor, NVIDIA® GeForce RTX™ 4050, 16GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6, Win 11 Home",https://www.amazon.com/ASUS-Gaming-Laptop-144Hz-IPS-Level/dp/B0F1BZQ7G5/ref=sr_1_135?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-135&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71ZEi4fMrzL._AC_UY218_.jpg,5.0,(1),"PKR 362,614.19","PKR 23,033.24 delivery Tue, Sep 29","Tue, Sep 29",,,,"ASUS
FX607VU-DS73
16 inches
Mecha Gray
512 GB
Core i7
16 GB
Windows 11 Home
Backlit Keyboard
Dedicated"
ASUS ROG Strix G18 Gaming Laptop Intel Ultra 9 275HX RTX 5070 Ti 64GB 4TB,https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Intel/dp/B0H9LJVD9C/ref=sr_1_136?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-136&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71dM1vrHHEL._AC_UY218_.jpg,5.0,(5),,,,,,,
"acer Nitro V Gaming Laptop, 15.6"" FHD IPS Display, 165Hz, Intel i5-13420H, NVIDIA GeForce RTX 5050 with 8GB GDDR7 VRAM, 16GB RAM, 512GB SSD, BK, Win11H, Obsidian Black, TWE Accessories",https://www.amazon.com/Display-Intel-i5-13420H-Obsidian-Accessories/dp/B0GF72D43F/ref=sr_1_137?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-137&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/511ZSYTouSL._AC_UY218_.jpg,4.5,(33),5 capacities,,,,,,
"NIMO 17.3"" Light Gaming Laptop, AMD Ryzen 7 7735HS, 16GB DDR5 512GB RAM",https://www.amazon.com/NIMO-Light-Gaming-Laptop-7735HS/dp/B0H2GVWV8K/ref=sr_1_138?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-138&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71ePkbMUQDL._AC_UY218_.jpg,4.4,(26),,,,,,,"NIMO
NIMO N179
17.3 inches
Black
512 GB
AMD Ryzen 7
16 GB
Windows 11
Backlit Keyboard, Fingerprint Reader, HD Audio, Numeric Keypad
Integrated"
200W Laptop Charger Compatible with ASUS ROG Strix G15 G17 G513 G713 G733,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjUwODg3NDYxODQwODY1OjE3ODk4MjA0NTU6c3BfbXRmOjMwMTQ1OTI2MzEzNjEwMjo6MDo6&url=%2FCharger-Compatible-Zephyrus-Zenbook-ADP-200JB%2Fdp%2FB0FNWTV8PW%2Fref%3Dsr_1_139_sspa%3Fcrid%3D3LC9VL11Q1Y6Z%26dib%3DeyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptops%26qid%3D1789820455%26sprefix%3D%252Caps%252C392%26sr%3D8-139-spons%26xpid%3DMMcXVFo9VX50C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71dLAiQsRIL._AC_UY218_.jpg,4.9,(16),"PKR 8,004.81","PKR 13,007.82 delivery Tue, Sep 29","Tue, Sep 29",,,,
300W Slim 20V 15A AC Adapter Replacement for Lenovo Gaming Laptop Charger,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjUwODg3NDYxODQwODY1OjE3ODk4MjA0NTU6c3BfbXRmOjMwMTIyMjU4MDQxMDYwMjo6MDo6&url=%2FCharger-Replacement-16IRX8H-ThinkPad-ADL300SDC3A%2Fdp%2FB0FWXN5SDD%2Fref%3Dsr_1_140_sspa%3Fcrid%3D3LC9VL11Q1Y6Z%26dib%3DeyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptops%26qid%3D1789820455%26sprefix%3D%252Caps%252C392%26sr%3D8-140-spons%26xpid%3DMMcXVFo9VX50C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71H2Xes3ZKL._AC_UY218_.jpg,4.5,(10),"PKR 11,053.74","PKR 13,503.97 delivery Tue, Sep 29","Tue, Sep 29",,,,
"HP Victus 15.6 i5 Gaming Laptop, 15.6"" FHD 1920*1080 144Hz, Intel Core i5-12450H, NVIDIA GeForce RTX 3050, 32GB RAM, 1TB SSD, Backlit KB, Touchpad, SD Card Reader, Webcam, HDMI, Wi-Fi 6, W11 H, Blue",https://www.amazon.com/HP-i5-12450H-GeForce-Backlit-Touchpad/dp/B0D845LL5R/ref=sr_1_141?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-141&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71DHV9GZSOL._AC_UY218_.jpg,4.3,(479),"PKR 321,520.23","PKR 21,361.88 delivery Tue, Sep 29","Tue, Sep 29",,,,
"HP Victus Gaming Laptop 15.6"" FHD IPS 144Hz Intel 8-core i5-13420H (>i7-12650H) 32GB RAM 2TB SSD GeForce RTX 4050 6GB Backlit Type-C B&O Fast Charge Win11Pro ICP Accessory",https://www.amazon.com/HP-i5-13420H-i7-12650H-Win11Pro-Accessory/dp/B0FPWPZ6CK/ref=sr_1_142?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-142&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71HLVvkt7-L._AC_UY218_.jpg,,,6 capacities,,,,,,
"NIMO 17.3"" FHD IPS Gaming Laptop, AMD Ryzen 7 Computer (Up to 4.75 GHz, Beat i7-12650H) with 16GB DDR5 RAM 1TB SSD Radeon 680M GPU 2-Yr Warranty 180° View Multifuntional for Business Creator Student",https://www.amazon.com/NIMO-Computer-i7-12650H-Warranty-Multifuntional/dp/B0H6WRPM5D/ref=sr_1_145?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-145&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71kt58Rm2XL._AC_UY218_.jpg,4.7,(31),,,,,,,
"Lenovo LOQ RTX 5060 Gaming Laptop, 15.6"" FHD 144Hz NVIDIA G-Sync Display, AMD Ryzen 7 250, NVIDIA GeForce RTX 5060, 32GB DDR5 RAM, 1TB SSD, 5MP Privacy Camera, Ethernet (RJ45), Backlit KB, Win 11 Pro",https://www.amazon.com/Lenovo-Display-GeForce-Privacy-Ethernet/dp/B0GMRFMWB6/ref=sr_1_146?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-146&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71+VS14REEL._AC_UY218_.jpg,4.0,(1),,,,,,,
"NIMO Light Gaming Laptop 15.6"", AMD Ryzen 7 8745HS (Beat 4.9GHz, 8C/16T)",https://www.amazon.com/NIMO-Gaming-Laptop-8745HS-4-9GHz/dp/B0GWJV13G7/ref=sr_1_147?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-147&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/71ZDg4+A+VL._AC_UY218_.jpg,4.5,(63),,,,,,,
"15.6'' AI Laptop with Office 365, 6GB RAM 128GB SSD",https://www.amazon.com/MELIUNA-15-6-Laptop-Office-128GB/dp/B0HG9P3CJT/ref=sr_1_148?crid=3LC9VL11Q1Y6Z&dib=eyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0&dib_tag=se&keywords=gaming+laptops&qid=1789820455&sprefix=%2Caps%2C392&sr=8-148&xpid=MMcXVFo9VX50C,https://m.media-amazon.com/images/I/711KQJBO1aL._AC_UY218_.jpg,4.6,(14),"PKR 72,059.96","PKR 18,282.46 delivery Tue, Sep 29","Tue, Sep 29","PKR121,954.23",,,
"HDMI Cable V2.0 with Ethernet, Ultra HD 3D/4K@60Hz, 6.6 Feet, 18Gbps Transmission Speed, HDR, Dolby Atmos, Compatible with All HDMI Devices Laptop Desktop TV Set-top Box Gaming Console",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjUwODg3NDYxODQwODY1OjE3ODk4MjA0NTU6c3BfYnRmOjMwMTQxMzI5NjA2MDYwMjo6MDo6&url=%2FWozoyo-Ethernet-Transmission-Compatible-Devices%2Fdp%2FB0GS9DY6Y3%2Fref%3Dsr_1_149_sspa%3Fcrid%3D3LC9VL11Q1Y6Z%26dib%3DeyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptops%26qid%3D1789820455%26sprefix%3D%252Caps%252C392%26sr%3D8-149-spons%26xpid%3DMMcXVFo9VX50C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61LPu77wejL._AC_UY218_.jpg,4.6,(25),"PKR 2,380.93","PKR 11,486.13 delivery Tue, Sep 29","Tue, Sep 29","PKR2,768.98",,,
"65W Super Fast Charger Type C for Samsung,3 Port 100W PD Quick Charging 3.0 USB C Block & 3/6/10/10FT Braided Type C Cord for Samsung Galaxy S26 Ultra/S26/S25 Ultra/iPhone 17 Pro/MacBook Pro/Air",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjUwODg3NDYxODQwODY1OjE3ODk4MjA0NTU6c3BfYnRmOjMwMTIzMTQxNzc0NjAwMjo6MDo6&url=%2FCharger-Samsung-Charging-Braided-MacBook%2Fdp%2FB0GHBWLJK1%2Fref%3Dsr_1_150_sspa%3Fcrid%3D3LC9VL11Q1Y6Z%26dib%3DeyJ2IjoiMSJ9.LSv-OUROLwDziXtNdnRjzdGh-s6by15B6m6ILEe4J7eTX8nS08tZ_bjbYuIqz0uI0XPooMvCqusmsILFxCL6hcLqv1IBpLLr99uOwpGtDm5pwhAFJDZpUYBj17yFte_82YCaW9Df3U2H22EzWIjrS5hU7PnxPB_ofY5xAcTHGAMMFkjDNhtG2ikgJHFKAHDGKi9uWulyLI4V6CZ2t_9Li0osS7n8qon5C9nBp_zAbag.Pma76vspx2yJzGC-K0-pnxDiPgLufxE8f8SBAZdxRR0%26dib_tag%3Dse%26keywords%3Dgaming%2Blaptops%26qid%3D1789820455%26sprefix%3D%252Caps%252C392%26sr%3D8-150-spons%26xpid%3DMMcXVFo9VX50C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/81uwLyz-cJL._AC_UY218_.jpg,4.6,(1.1K),"PKR 9,975.53","PKR 12,176.30 delivery Tue, Sep 29","Tue, Sep 29","PKR1,663.05",,,
,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NDEwMjgzNTMzMDQ4MTQ5OjE3ODk4MjA0NTU6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDE1Mjc2MTA1NDM3MDI6OjA6Og&url=%2FAOC-Portable-Monitor-External-Speakers%2Fdp%2FB0HG1KV2TC%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%253Aamzn1.sym.2fa0bf97-28e9-4900-9b17-5084270e6a7e%26crid%3D3LC9VL11Q1Y6Z%26cv_ct_cx%3Dgaming%2Blaptops%26keywords%3Dgaming%2Blaptops%26pd_rd_i%3DB0HG1KV2TC%26pd_rd_r%3Dedae2826-7b54-4e02-a7b0-864b0cf8f747%26pd_rd_w%3DiQkYN%26pd_rd_wg%3D6BGJq%26pf_rd_p%3D2fa0bf97-28e9-4900-9b17-5084270e6a7e%26pf_rd_r%3D9TPG52T0KTAV86QDQA9A%26qid%3D1789820455%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3D%252Caps%252C392%26sr%3D1-129-00f96236-6fb3-4e90-80da-273d1668ad7d-spons%26xpid%3DMMcXVFo9VX50C%26aref%3D9PtIJCYUCD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=9PtIJCYUCD,,4.6,(4.7K),"PKR 33,230.51","PKR 15,843.32 delivery Tue, Sep 29","Tue, Sep 29","PKR1,663.05",,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
